timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1639410054754,5,Request,200,OK,TG 1-1,text,true,,102713,124,2,2,http://192.168.56.103/100k.txt,1,0,0
1639410054833,5,Request,200,OK,TG 1-1,text,true,,102713,124,2,2,http://192.168.56.103/100k.txt,2,0,0
1639410054833,6,Request,200,OK,TG 1-2,text,true,,102713,124,2,2,http://192.168.56.103/100k.txt,2,0,0
1639410054914,4,Request,200,OK,TG 1-1,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,1,0,0
1639410054914,7,Request,200,OK,TG 1-2,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,2,0,0
1639410054920,5,Request,200,OK,TG 1-3,text,true,,102714,124,3,3,http://192.168.56.103/100k.txt,3,0,2
1639410055034,4,Request,200,OK,TG 1-1,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,1,0,0
1639410055034,7,Request,200,OK,TG 1-3,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,3,0,0
1639410055034,8,Request,200,OK,TG 1-2,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,1,0,0
1639410055154,6,Request,200,OK,TG 1-1,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,2,0,0
1639410055154,8,Request,200,OK,TG 1-3,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,1,0,0
1639410055154,9,Request,200,OK,TG 1-2,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,4,0,0
1639410055273,6,Request,200,OK,TG 1-3,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,1,0,0
1639410055273,9,Request,200,OK,TG 1-1,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,5,0,0
1639410055274,9,Request,200,OK,TG 1-2,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,3,0,0
1639410055394,5,Request,200,OK,TG 1-2,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,1,0,0
1639410055394,7,Request,200,OK,TG 1-3,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,2,0,0
1639410055394,7,Request,200,OK,TG 1-1,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,3,0,0
1639410055514,6,Request,200,OK,TG 1-3,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,2,0,0
1639410055514,9,Request,200,OK,TG 1-1,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,3,0,0
1639410055514,9,Request,200,OK,TG 1-2,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,1,0,0
1639410055634,4,Request,200,OK,TG 1-3,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,1,0,0
1639410055634,6,Request,200,OK,TG 1-1,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,3,0,0
1639410055634,7,Request,200,OK,TG 1-2,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,2,0,0
1639410055754,6,Request,200,OK,TG 1-3,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,1,0,0
1639410055754,7,Request,200,OK,TG 1-1,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,3,0,0
1639410055754,9,Request,200,OK,TG 1-2,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,1,0,0
1639410055874,5,Request,200,OK,TG 1-2,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,1,0,0
1639410055874,7,Request,200,OK,TG 1-3,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,2,0,0
1639410055874,7,Request,200,OK,TG 1-1,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,4,0,0
1639410055994,5,Request,200,OK,TG 1-2,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,1,0,0
1639410055994,8,Request,200,OK,TG 1-3,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,2,0,0
1639410055995,7,Request,200,OK,TG 1-1,text,true,,102713,124,3,3,http://192.168.56.103/100k.txt,3,0,0
1639410056114,5,Request,200,OK,TG 1-2,text,true,,102713,124,4,4,http://192.168.56.103/100k.txt,1,0,0
1639410056114,8,Request,200,OK,TG 1-3,text,true,,102713,124,4,4,http://192.168.56.103/100k.txt,2,0,0
1639410056114,8,Request,200,OK,TG 1-1,text,true,,102713,124,4,4,http://192.168.56.103/100k.txt,4,0,0
1639410056113,10,Request,200,OK,TG 1-4,text,true,,102714,124,4,4,http://192.168.56.103/100k.txt,4,0,1
1639410056275,7,Request,200,OK,TG 1-3,text,true,,102713,124,4,4,http://192.168.56.103/100k.txt,1,0,0
1639410056273,9,Request,200,OK,TG 1-4,text,true,,102713,124,4,4,http://192.168.56.103/100k.txt,2,0,0
1639410056275,8,Request,200,OK,TG 1-1,text,true,,102713,124,4,4,http://192.168.56.103/100k.txt,3,0,0
1639410056275,10,Request,200,OK,TG 1-2,text,true,,102713,124,4,4,http://192.168.56.103/100k.txt,5,0,0
1639410056435,5,Request,200,OK,TG 1-1,text,true,,102713,124,4,4,http://192.168.56.103/100k.txt,2,0,0
1639410056435,10,Request,200,OK,TG 1-3,text,true,,102713,124,4,4,http://192.168.56.103/100k.txt,4,0,0
1639410056434,11,Request,200,OK,TG 1-4,text,true,,102713,124,4,4,http://192.168.56.103/100k.txt,1,0,0
1639410056434,11,Request,200,OK,TG 1-2,text,true,,102713,124,4,4,http://192.168.56.103/100k.txt,2,0,0
1639410056594,9,Request,200,OK,TG 1-3,text,true,,102713,124,4,4,http://192.168.56.103/100k.txt,2,0,0
1639410056594,9,Request,200,OK,TG 1-2,text,true,,102713,124,4,4,http://192.168.56.103/100k.txt,1,0,0
1639410056595,9,Request,200,OK,TG 1-1,text,true,,102713,124,4,4,http://192.168.56.103/100k.txt,3,0,0
1639410056593,11,Request,200,OK,TG 1-4,text,true,,102713,124,4,4,http://192.168.56.103/100k.txt,1,0,0
1639410056754,7,Request,200,OK,TG 1-4,text,true,,102713,124,4,4,http://192.168.56.103/100k.txt,1,0,0
1639410056755,8,Request,200,OK,TG 1-1,text,true,,102713,124,4,4,http://192.168.56.103/100k.txt,4,0,0
1639410056755,10,Request,200,OK,TG 1-3,text,true,,102713,124,4,4,http://192.168.56.103/100k.txt,3,0,0
1639410056755,10,Request,200,OK,TG 1-2,text,true,,102713,124,4,4,http://192.168.56.103/100k.txt,1,0,0
1639410056914,8,Request,200,OK,TG 1-4,text,true,,102713,124,4,4,http://192.168.56.103/100k.txt,1,0,0
1639410056915,8,Request,200,OK,TG 1-1,text,true,,102713,124,4,4,http://192.168.56.103/100k.txt,2,0,0
1639410056915,10,Request,200,OK,TG 1-3,text,true,,102713,124,4,4,http://192.168.56.103/100k.txt,6,0,0
1639410056915,10,Request,200,OK,TG 1-2,text,true,,102713,124,4,4,http://192.168.56.103/100k.txt,4,0,0
1639410057074,7,Request,200,OK,TG 1-4,text,true,,102713,124,4,4,http://192.168.56.103/100k.txt,1,0,0
1639410057075,7,Request,200,OK,TG 1-2,text,true,,102713,124,4,4,http://192.168.56.103/100k.txt,1,0,0
1639410057075,7,Request,200,OK,TG 1-1,text,true,,102713,124,4,4,http://192.168.56.103/100k.txt,3,0,0
