 r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
 0,0,0,1387628,45204,952576,0,0,0,0,1078,412,9,24,67,0,0

 0,0,0,1387628,45204,952576,0,0,0,0,1045,414,11,21,68,0,0

 2,0,0,1387308,45212,952572,0,0,0,12,1403,478,8,54,38,0,0

 0,0,0,1387628,45212,952580,0,0,0,0,1487,400,10,30,61,0,0

 0,0,0,1387628,45212,952584,0,0,0,0,1554,403,7,29,64,0,0

 2,0,0,1387148,45212,952584,0,0,0,56,1144,407,9,29,61,0,0

 4,0,0,1386796,45212,952584,0,0,0,0,1226,390,10,23,66,0,0

 2,0,0,1386732,45220,952580,0,0,0,20,1007,404,9,29,62,0,0

 3,0,0,1387244,45220,952588,0,0,0,0,1184,420,11,34,55,0,0

 1,0,0,1387116,45220,952592,0,0,0,0,1236,383,13,32,55,0,0

 0,0,0,1387628,45220,952592,0,0,0,0,1193,392,5,32,63,0,0

 0,0,0,1387628,45220,952592,0,0,0,0,1262,437,10,35,55,0,0

 0,0,0,1387628,45228,952588,0,0,0,12,1495,439,9,39,52,0,0

 0,0,0,1387628,45228,952596,0,0,0,0,1018,412,8,32,60,0,0

 0,0,0,1387628,45228,952600,0,0,0,0,1212,431,9,29,61,0,0

 0,0,0,1387628,45228,952600,0,0,0,0,1213,404,11,29,60,0,0

 0,0,0,1387628,45228,952600,0,0,0,0,1477,461,8,45,47,0,0

 1,0,0,1387308,45236,952596,0,0,0,12,1142,462,11,39,50,0,0

 2,0,0,1387372,45236,952604,0,0,0,0,1585,429,7,36,57,0,0

 0,0,0,1387628,45236,952608,0,0,0,0,1274,350,9,27,64,0,0

 0,0,0,1387596,45236,952608,0,0,0,0,1619,469,12,41,47,0,0

 2,0,0,1387244,45236,952612,0,0,0,0,1161,396,6,25,69,0,0

 0,0,0,1387596,45236,952612,0,0,0,0,1160,359,9,21,70,0,0

 0,0,0,1387596,45244,952612,0,0,0,12,1682,470,9,32,59,0,0

 3,0,0,1387244,45244,952616,0,0,0,0,1209,393,6,21,73,0,0

 0,0,0,1387628,45244,952616,0,0,0,0,1179,425,11,21,68,0,0

 0,0,0,1387596,45244,952620,0,0,0,0,1831,499,7,50,43,0,0

 0,0,0,1387628,45244,952620,0,0,0,0,1427,437,7,35,57,0,0

