r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
 0,0,0,1342412,50284,986824,0,0,0,0,1416,388,6,18,76,0,0

 0,0,0,1341580,50284,986824,0,0,0,0,1278,412,7,20,72,0,0

 0,0,0,1342412,50292,986828,0,0,0,12,1265,347,8,22,71,0,0

 2,0,0,1341132,50292,986828,0,0,0,0,1653,471,11,30,60,0,0

 0,0,0,1342412,50292,986828,0,0,0,0,1763,453,9,29,62,0,0

 3,0,0,1342220,50292,986832,0,0,0,0,1549,426,7,25,68,0,0

 1,0,0,1342412,50292,986832,0,0,0,0,1386,364,5,22,73,0,0

 0,0,0,1342412,50300,986836,0,0,0,12,1340,425,9,24,65,1,0

 1,0,0,1341964,50300,986836,0,0,0,0,1266,410,6,23,70,0,0

 0,0,0,1342412,50300,986840,0,0,0,0,1590,652,11,29,60,0,0

 0,0,0,1342412,50300,986840,0,0,0,0,1399,431,5,28,67,0,0

 0,0,0,1342412,50300,986840,0,0,0,0,1444,390,7,20,73,0,0

 0,0,0,1342380,50308,986844,0,0,0,60,1420,427,7,24,68,0,0

 3,0,0,1341964,50308,986844,0,0,0,56,1349,367,6,19,75,0,0

 0,0,0,1342412,50308,986848,0,0,0,0,1747,466,6,27,67,0,0

 0,0,0,1342380,50308,986848,0,0,0,0,1430,414,8,23,69,0,0

 1,0,0,1342028,50308,986848,0,0,0,0,2027,503,8,38,54,0,0

 0,0,0,1342412,50316,986852,0,0,0,24,1887,550,7,44,49,0,0

 0,0,0,1342412,50316,986852,0,0,0,0,1497,404,7,26,67,0,0

 5,0,0,1341708,50316,986856,0,0,0,0,1169,361,8,15,77,0,0

 2,0,0,1342412,50316,986856,0,0,0,0,2126,532,10,43,47,0,0

 0,0,0,1342412,50316,986856,0,0,0,0,1646,472,6,31,63,0,0

 0,0,0,1342380,50324,986860,0,0,0,12,1501,407,6,26,68,0,0

 0,0,0,1342412,50324,986860,0,0,0,0,1561,456,6,25,69,0,0

 0,0,0,1342160,50324,986864,0,0,0,0,1356,441,4,23,72,0,0

 0,0,0,1342160,50324,986864,0,0,0,0,430,213,8,0,92,0,0

 0,0,0,1342160,50324,986864,0,0,0,0,479,219,6,1,93,0,0

 0,0,0,1342160,50332,986856,0,0,0,12,436,196,5,0,95,0,0

 0,0,0,1342160,50332,986864,0,0,0,0,435,211,6,0,94,0,0

 0,0,0,1342160,50332,986864,0,0,0,0,444,216,7,0,93,0,0

 0,0,0,1342160,50332,986864,0,0,0,0,486,180,4,1,95,0,0

 1,0,0,1342160,50332,986864,0,0,0,0,469,252,10,1,89,0,0

 0,0,0,1341908,50332,986864,0,0,0,0,483,374,30,0,70,0,0

 0,0,0,1341876,50332,986908,0,0,0,0,445,207,16,1,83,0,0

 0,0,0,1341876,50332,986908,0,0,0,0,455,204,6,1,93,0,0

 0,0,0,1341876,50332,986908,0,0,0,0,481,190,6,1,93,0,0

 0,0,0,1341876,50332,986908,0,0,0,0,509,200,5,1,94,0,0

 0,0,0,1341876,50332,986908,0,0,0,0,492,218,7,1,92,0,0

 0,0,0,1341876,50340,986900,0,0,0,40,473,204,4,0,96,0,0

 0,0,0,1341876,50340,986908,0,0,0,0,462,365,7,2,91,0,0

 0,0,0,1341876,50340,986908,0,0,0,0,451,199,6,2,92,0,0

 0,0,0,1341876,50340,986908,0,0,0,0,481,217,5,0,95,0,0

 0,0,0,1341876,50340,986908,0,0,0,0,480,243,10,0,90,0,0

 0,0,0,1341876,50340,986908,0,0,0,0,484,189,5,1,94,0,0

 0,0,0,1341876,50340,986908,0,0,0,24,476,190,5,0,95,0,0

 0,0,0,1341876,50340,986908,0,0,0,0,465,222,7,0,93,0,0

 0,0,0,1341876,50340,986908,0,0,0,0,477,197,5,1,94,0,0

 0,0,0,1341876,50340,986908,0,0,0,0,463,186,5,0,95,0,0

 0,0,0,1341876,50340,986908,0,0,0,28,461,215,7,1,92,0,0

 0,0,0,1341876,50348,986900,0,0,0,24,478,203,4,1,95,0,0

 0,0,0,1341876,50348,986908,0,0,0,0,451,202,9,0,91,0,0

 0,0,0,1341876,50348,986908,0,0,0,0,458,220,8,1,91,0,0

 0,0,0,1341876,50348,986908,0,0,0,0,495,211,9,1,90,0,0

 0,0,0,1341876,50348,986908,0,0,0,0,447,295,7,1,92,0,0

 0,0,0,1341876,50348,986908,0,0,0,0,487,184,6,0,94,0,0
