r;b;swpd;free;buff;cache;si;so;bi;bo;in;cs;us;sy;id;wa;st
3;0;3748;530356;60904;1758368;0;0;45;39;145;120;4;1;95;0;0
6;0;3748;530680;60932;1758340;0;0;45;39;145;120;4;1;95;0;0
2;1;3748;530420;60952;1758320;0;0;45;39;145;120;4;1;95;0;0
5;0;3748;530712;60976;1758396;0;0;45;39;145;120;4;1;95;0;0
6;0;3748;530396;60988;1758384;0;0;45;39;145;120;4;1;95;0;0
4;0;3748;530036;60996;1758376;0;0;45;39;145;120;4;1;95;0;0
4;0;3748;530240;61020;1758412;0;0;45;39;145;120;4;1;95;0;0
6;0;3748;530200;61040;1758436;0;0;45;39;145;120;4;1;95;0;0
5;0;3748;530128;61040;1758436;0;0;45;39;145;120;4;1;95;0;0
7;0;3748;530144;61056;1758420;0;0;45;39;145;120;4;1;95;0;0
4;0;3748;530192;61064;1758412;0;0;45;39;145;120;4;1;95;0;0
4;0;3748;530072;61096;1758380;0;0;45;39;145;120;4;1;95;0;0
5;0;3748;529852;61112;1758364;0;0;45;39;145;120;4;1;95;0;0
4;0;3748;529980;61128;1758348;0;0;45;39;145;121;4;1;95;0;0
2;0;3748;529988;61136;1758504;0;0;45;39;145;121;4;1;95;0;0
3;0;3748;529988;61152;1758488;0;0;45;39;145;121;4;1;95;0;0
6;0;3748;529744;61164;1758508;0;0;45;39;145;121;4;1;95;0;0
5;0;3748;529760;61164;1758512;0;0;45;39;145;121;4;1;95;0;0
8;0;3748;529620;61180;1758496;0;0;45;39;145;121;4;1;95;0;0
5;0;3748;529924;61212;1758464;0;0;45;39;145;121;4;1;95;0;0
4;0;3748;529924;61240;1758436;0;0;45;39;145;121;4;1;95;0;0
5;0;3748;529728;61256;1758420;0;0;45;39;145;121;4;1;95;0;0
6;0;3748;529728;61272;1758584;0;0;45;39;145;121;4;1;95;0;0
3;0;3748;529444;61272;1758584;0;0;45;39;145;121;4;1;95;0;0
3;0;3748;529644;61324;1758532;0;0;45;39;145;121;4;1;95;0;0
4;0;3748;529436;61352;1758504;0;0;45;39;145;121;4;1;95;0;0
4;0;3748;529760;61368;1758588;0;0;45;39;145;121;4;1;95;0;0
3;0;3748;529652;61400;1758556;0;0;45;39;145;121;4;1;95;0;0
3;0;3748;529752;61420;1758636;0;0;45;39;145;121;4;1;95;0;0
8;0;3748;529752;61460;1758596;0;0;45;39;145;121;4;1;95;0;0
4;0;3748;529336;61488;1758664;0;0;45;39;145;121;4;1;95;0;0
4;0;3748;529400;61512;1758640;0;0;45;39;145;121;4;1;95;0;0
6;0;3748;529400;61544;1758608;0;0;45;39;145;121;4;1;95;0;0
5;0;3748;529688;61576;1758676;0;0;45;39;145;121;4;1;95;0;0
6;0;3748;529688;61592;1758660;0;0;45;39;145;121;4;1;95;0;0
8;0;3748;529800;61620;1758632;0;0;45;39;145;121;4;1;95;0;0
5;0;3748;529800;61620;1758632;0;0;45;39;145;121;4;1;95;0;0
6;0;3748;529520;61648;1758704;0;0;45;39;145;121;4;1;95;0;0
3;0;3748;529680;61672;1758772;0;0;45;39;145;121;4;1;95;0;0
6;0;3748;528956;61688;1758756;0;0;45;39;145;121;4;1;95;0;0
2;1;3748;529232;61704;1758840;0;0;45;39;145;121;4;1;95;0;0
4;0;3748;528876;61728;1758816;0;0;45;39;145;121;4;1;95;0;0
3;1;3748;529004;61752;1758792;0;0;45;39;145;121;4;1;95;0;0
4;0;3748;528720;61776;1758868;0;0;45;39;145;121;4;1;95;0;0
6;0;3748;528688;61792;1758852;0;0;45;39;145;121;4;1;95;0;0
7;0;3748;528696;61820;1758840;0;0;45;39;145;121;4;1;95;0;0
